Height,Weight,Sex,Shifted Height,Shifted Weight,Sex,,Avg height,Avg weight
173.8,83.78,Male,12.44957333,15.37939,1,,,
195.35,70.66,Male,33.99957333,2.25939,1,,,
174.31,64.81,Male,12.95957333,-3.59061,1,,,
187.06,100.25,Male,25.70957333,31.84939,1,,,
141.27,79.56,Female,-20.08042667,11.15939,0,,,
154.27,77.32,Female,-7.080426667,8.91939,0,,,
150.97,79.39,Female,-10.38042667,10.98939,0,,,
161.27,49.95,Male,-0.080426667,-18.45061,1,,,
184.94,85.58,Male,23.58957333,17.17939,1,,,
168.92,62.51,Male,7.569573333,-5.89061,1,,,
159.91,79.16,Female,-1.440426667,10.75939,0,,,
142.27,49.6,Female,-19.08042667,-18.80061,0,,,
158.57,42.54,Female,-2.780426667,-25.86061,0,,,
171.72,63.03,Male,10.36957333,-5.37061,1,,,
174.96,45.23,Male,13.60957333,-23.17061,1,,,
157.19,84.92,Male,-4.160426667,16.51939,1,,,
171.78,83.87,Male,10.42957333,15.46939,1,,,
185.27,62.23,Male,23.91957333,-6.17061,1,,,
180.06,95.79,Male,18.70957333,27.38939,1,,,
162.98,65.78,Female,1.629573333,-2.62061,0,,,
149.66,70.26,Female,-11.69042667,1.85939,0,,,
153.64,78.18,Female,-7.710426667,9.77939,0,,,
162.6,56.4,Female,1.249573333,-12.00061,0,,,
136.8,43.43,Female,-24.55042667,-24.97061,0,,,
148.16,50.68,Female,-13.19042667,-17.72061,0,,,
174.16,73.87,Male,12.80957333,5.46939,1,,,
163.73,74.76,Male,2.379573333,6.35939,1,,,
184.48,59.94,Male,23.12957333,-8.46061,1,,,
138.77,46.12,Female,-22.58042667,-22.28061,0,,,
152.06,68.68,Female,-9.290426667,0.27939,0,,,
143.06,69.29,Female,-18.29042667,0.88939,0,,,
156.79,58.77,Female,-4.560426667,-9.63061,0,,,
150.39,66.86,Female,-10.96042667,-1.54061,0,,,
142.17,63.7,Female,-19.18042667,-4.70061,0,,,
164.86,87.15,Male,3.509573333,18.74939,1,,,
197.7,62.53,Male,36.34957333,-5.87061,1,,,
170.82,81.1,Male,9.469573333,12.69939,1,,,
135.05,64.05,Female,-26.30042667,-4.35061,0,,,
149.93,60.47,Female,-11.42042667,-7.93061,0,,,
149.71,64.19,Female,-11.64042667,-4.21061,0,,,
152.66,69.53,Female,-8.690426667,1.12939,0,,,
167.04,57.38,Male,5.689573333,-11.02061,1,,,
156.98,85.05,Male,-4.370426667,16.64939,1,,,
173.43,70.43,Male,12.07957333,2.02939,1,,,
176.7,69.71,Male,15.34957333,1.30939,1,,,
163.22,89.68,Female,1.869573333,21.27939,0,,,
152.91,55.36,Female,-8.440426667,-13.04061,0,,,
141.65,46.44,Female,-19.70042667,-21.96061,0,,,
153.63,64.35,Female,-7.720426667,-4.05061,0,,,
195.21,104.27,Male,33.85957333,35.86939,1,,,
149.45,60.96,Female,-11.90042667,-7.44061,0,,,
163.25,75.96,Male,1.899573333,7.55939,1,,,
169.76,51.22,Male,8.409573333,-17.18061,1,,,
170.81,68.12,Male,9.459573333,-0.28061,1,,,
177.06,64.08,Male,15.70957333,-4.32061,1,,,
170.04,96.73,Male,8.689573333,28.32939,1,,,
167.51,42.33,Male,6.159573333,-26.07061,1,,,
178.05,90.86,Male,16.69957333,22.45939,1,,,
155.19,60.31,Female,-6.160426667,-8.09061,0,,,
159.96,63.89,Female,-1.390426667,-4.51061,0,,,
175.91,109.83,Female,14.55957333,41.42939,0,,,
165.8,64.16,Male,4.449573333,-4.24061,1,,,
170.81,62.4,Male,9.459573333,-6.00061,1,,,
165.44,66.68,Male,4.089573333,-1.72061,1,,,
169.67,65.47,Male,8.319573333,-2.93061,1,,,
173.86,82.28,Male,12.50957333,13.87939,1,,,
172.96,78.83,Male,11.60957333,10.42939,1,,,
154.62,54.17,Female,-6.730426667,-14.23061,0,,,
143.41,68.53,Female,-17.94042667,0.12939,0,,,
160.51,55.09,Female,-0.840426667,-13.31061,0,,,
144.82,64.9,Female,-16.53042667,-3.50061,0,,,
138.13,53,Female,-23.22042667,-15.40061,0,,,
137.57,87.31,Female,-23.78042667,18.90939,0,,,
171.83,86.04,Male,10.47957333,17.63939,1,,,
168.21,76.22,Male,6.859573333,7.81939,1,,,
161.16,61.96,Male,-0.190426667,-6.44061,1,,,
164.03,86.06,Male,2.679573333,17.65939,1,,,
156.84,59.7,Female,-4.510426667,-8.70061,0,,,
179.32,53.95,Male,17.96957333,-14.45061,1,,,
148.14,73.93,Female,-13.21042667,5.52939,0,,,
159,69.2,Female,-2.350426667,0.79939,0,,,
157.12,67.2,Female,-4.230426667,-1.20061,0,,,
170.25,50.15,Male,8.899573333,-18.25061,1,,,
174.05,60.3,Male,12.69957333,-8.10061,1,,,
166.8,63.13,Male,5.449573333,-5.27061,1,,,
164.82,65.06,Female,3.469573333,-3.34061,0,,,
145.62,74.49,Female,-15.73042667,6.08939,0,,,
164.67,85.08,Female,3.319573333,16.67939,0,,,
159.69,79.28,Male,-1.660426667,10.87939,1,,,
160.22,75.02,Male,-1.130426667,6.61939,1,,,
153.91,71.08,Male,-7.440426667,2.67939,1,,,
186.59,59.33,Male,25.23957333,-9.07061,1,,,
174.13,59,Male,12.77957333,-9.40061,1,,,
184.16,72.7,Male,22.80957333,4.29939,1,,,
168.02,59.88,Male,6.669573333,-8.52061,1,,,
176.15,58.07,Male,14.79957333,-10.33061,1,,,
165.83,81.22,Male,4.479573333,12.81939,1,,,
144.97,65.81,Female,-16.38042667,-2.59061,0,,,
159.45,59.82,Female,-1.900426667,-8.58061,0,,,
173.87,61.25,Male,12.51957333,-7.15061,1,,,
179.99,61.19,Male,18.63957333,-7.21061,1,,,
188.67,94.04,Male,27.31957333,25.63939,1,,,
168.69,79.16,Male,7.339573333,10.75939,1,,,
182.62,84.11,Male,21.26957333,15.70939,1,,,
184.91,94.5,Male,23.55957333,26.09939,1,,,
146.52,70.17,Female,-14.83042667,1.76939,0,,,
136.49,86.13,Female,-24.86042667,17.72939,0,,,
154.99,57.97,Male,-6.360426667,-10.43061,1,,,
181.66,95.3,Male,20.30957333,26.89939,1,,,
179.85,32.32,Male,18.49957333,-36.08061,1,,,
156.48,66.71,Female,-4.870426667,-1.69061,0,,,
144.92,73.09,Female,-16.43042667,4.68939,0,,,
156.46,76.51,Female,-4.890426667,8.10939,0,,,
137.17,58.86,Female,-24.18042667,-9.54061,0,,,
135.57,69,Female,-25.78042667,0.59939,0,,,
173.55,79.02,Male,12.19957333,10.61939,1,,,
163.76,54.7,Male,2.409573333,-13.70061,1,,,
180,81.08,Male,18.64957333,12.67939,1,,,
175.4,89.12,Male,14.04957333,20.71939,1,,,
141,44.31,Female,-20.35042667,-24.09061,0,,,
151.36,69.84,Female,-9.990426667,1.43939,0,,,
151.17,50.96,Female,-10.18042667,-17.44061,0,,,
145.15,53.54,Female,-16.20042667,-14.86061,0,,,
189.76,73.07,Male,28.40957333,4.66939,1,,,
170.91,100.04,Male,9.559573333,31.63939,1,,,
173.93,52.23,Male,12.57957333,-16.17061,1,,,
156.96,88.35,Female,-4.390426667,19.94939,0,,,
149.13,58.79,Female,-12.22042667,-9.61061,0,,,
135.55,64.82,Female,-25.80042667,-3.58061,0,,,
164.13,71.2,Male,2.779573333,2.79939,1,,,
164.44,71.62,Male,3.089573333,3.21939,1,,,
129.95,62.02,Female,-31.40042667,-6.38061,0,,,
158.8,57.34,Female,-2.550426667,-11.06061,0,,,
138.02,74.36,Female,-23.33042667,5.95939,0,,,
132.94,46.57,Female,-28.41042667,-21.83061,0,,,
165.06,50.39,Female,3.709573333,-18.01061,0,,,
156.43,68.86,Female,-4.920426667,0.45939,0,,,
152.3,66.93,Male,-9.050426667,-1.47061,1,,,
168.25,77.09,Male,6.899573333,8.68939,1,,,
178.64,59.34,Male,17.28957333,-9.06061,1,,,
164.61,89.55,Male,3.259573333,21.14939,1,,,
185.27,86.34,Male,23.91957333,17.93939,1,,,
151.48,57.28,Female,-9.870426667,-11.12061,0,,,
137.08,68.66,Female,-24.27042667,0.25939,0,,,
128.3,63.39,Female,-33.05042667,-5.01061,0,,,
177.72,58.24,Male,16.36957333,-10.16061,1,,,
171.95,77.64,Male,10.59957333,9.23939,1,,,
168.52,63.01,Male,7.169573333,-5.39061,1,,,
170.93,77.52,Male,9.579573333,9.11939,1,,,
137.01,61.8,Female,-24.34042667,-6.60061,0,,,
136.96,66.82,Female,-24.39042667,-1.58061,0,,,
147.51,55.69,Female,-13.84042667,-12.71061,0,,,
185.28,76.71,Male,23.92957333,8.30939,1,,,
131.39,54.74,Female,-29.96042667,-13.66061,0,,,
140.33,55.17,Female,-21.02042667,-13.23061,0,,,
158.66,81.9,Male,-2.690426667,13.49939,1,,,
173.11,92.5,Male,11.75957333,24.09939,1,,,
177.27,69.84,Male,15.91957333,1.43939,1,,,
145.63,54.53,Female,-15.72042667,-13.87061,0,,,
153.83,49.44,Female,-7.520426667,-18.96061,0,,,
178.38,63,Male,17.02957333,-5.40061,1,,,
174.46,39.2,Male,13.10957333,-29.20061,1,,,
170.32,74.88,Male,8.969573333,6.47939,1,,,
161.97,68.99,Male,0.619573333,0.58939,1,,,
148.91,40.98,Female,-12.44042667,-27.42061,0,,,
165.45,68.45,Female,4.099573333,0.04939,0,,,
161.46,61.19,Female,0.109573333,-7.21061,0,,,
137.76,82.97,Female,-23.59042667,14.56939,0,,,
145.63,77.31,Male,-15.72042667,8.90939,1,,,
170.13,52.95,Male,8.779573333,-15.45061,1,,,
178.62,89.42,Male,17.26957333,21.01939,1,,,
148.37,65.66,Female,-12.98042667,-2.74061,0,,,
142.83,76.49,Female,-18.52042667,8.08939,0,,,
147.07,46.73,Female,-14.28042667,-21.67061,0,,,
171.38,69.41,Male,10.02957333,1.00939,1,,,
166.4,64.04,Male,5.049573333,-4.36061,1,,,
168.19,63.32,Male,6.839573333,-5.08061,1,,,
178.28,74.64,Male,16.92957333,6.23939,1,,,
135.01,70.58,Female,-26.34042667,2.17939,0,,,
145.29,60.54,Male,-16.06042667,-7.86061,1,,,
143.46,58.52,Female,-17.89042667,-9.88061,0,,,
131.95,68.01,Female,-29.40042667,-0.39061,0,,,
177.17,99.57,Male,15.81957333,31.16939,1,,,
169.36,72.72,Male,8.009573333,4.31939,1,,,
171.07,84.36,Male,9.719573333,15.95939,1,,,
167.12,87.62,Male,5.769573333,19.21939,1,,,
162.07,97.9,Male,0.719573333,29.49939,1,,,
159.74,66.36,Female,-1.610426667,-2.04061,0,,,
162.24,52.32,Female,0.889573333,-16.08061,0,,,
153.68,56.23,Female,-7.670426667,-12.17061,0,,,
183.31,93.18,Male,21.95957333,24.77939,1,,,
171.94,87.74,Male,10.58957333,19.33939,1,,,
167.89,77.48,Male,6.539573333,9.07939,1,,,
176.8,73.81,Male,15.44957333,5.40939,1,,,
167.56,71.21,Male,6.209573333,2.80939,1,,,
178.43,77.57,Male,17.07957333,9.16939,1,,,
148.83,65.2,Female,-12.52042667,-3.20061,0,,,
139.77,62.89,Female,-21.58042667,-5.51061,0,,,
160.5,78.17,Male,-0.850426667,9.76939,1,,,
182.69,52.7,Male,21.33957333,-15.70061,1,,,
139.6,43.07,Female,-21.75042667,-25.33061,0,,,
138.05,63.12,Female,-23.30042667,-5.28061,0,,,
148.89,53.18,Female,-12.46042667,-15.22061,0,,,
138.49,53.86,Female,-22.86042667,-14.54061,0,,,
155.09,49.34,Female,-6.260426667,-19.06061,0,,,
178.78,47.85,Male,17.42957333,-20.55061,1,,,
164.94,100.82,Male,3.589573333,32.41939,1,,,
180.19,88.39,Male,18.83957333,19.98939,1,,,
144.85,54.64,Female,-16.50042667,-13.76061,0,,,
164.39,57.91,Female,3.039573333,-10.49061,0,,,
167.36,64.37,Male,6.009573333,-4.03061,1,,,
168.55,70.26,Male,7.199573333,1.85939,1,,,
179.41,71.78,Male,18.05957333,3.37939,1,,,
170.41,43.84,Male,9.059573333,-24.56061,1,,,
141.16,49.27,Female,-20.19042667,-19.13061,0,,,
167.89,65.98,Male,6.539573333,-2.42061,1,,,
158.14,81.58,Male,-3.210426667,13.17939,1,,,
168.62,96.75,Male,7.269573333,28.34939,1,,,
179.49,88.46,Male,18.13957333,20.05939,1,,,
168.88,74.09,Male,7.529573333,5.68939,1,,,
164.54,94.83,Male,3.189573333,26.42939,1,,,
158.32,61.73,Female,-3.030426667,-6.67061,0,,,
152.11,74.35,Female,-9.240426667,5.94939,0,,,
145.06,57.81,Female,-16.29042667,-10.59061,0,,,
132.34,62.1,Female,-29.01042667,-6.30061,0,,,
165.12,71.28,Male,3.769573333,2.87939,1,,,
156.46,80.07,Male,-4.890426667,11.66939,1,,,
165.38,77.63,Female,4.029573333,9.22939,0,,,
183.45,41.48,Female,22.09957333,-26.92061,0,,,
147.79,71.53,Female,-13.56042667,3.12939,0,,,
129.37,48.94,Female,-31.98042667,-19.46061,0,,,
178.6,81.19,Male,17.24957333,12.78939,1,,,
179.35,85.38,Male,17.99957333,16.97939,1,,,
137.87,56.96,Female,-23.48042667,-11.44061,0,,,
131.37,53.39,Female,-29.98042667,-15.01061,0,,,
166.31,64.72,Female,4.959573333,-3.68061,0,,,
148.83,48.25,Female,-12.52042667,-20.15061,0,,,
159.57,67.11,Female,-1.780426667,-1.29061,0,,,
165.87,38.47,Male,4.519573333,-29.93061,1,,,
155.4,72.91,Male,-5.950426667,4.50939,1,,,
175.57,95.11,Male,14.21957333,26.70939,1,,,
149.07,89.64,Male,-12.28042667,21.23939,1,,,
169.15,60.14,Female,7.799573333,-8.26061,0,,,
164.52,68.49,Female,3.169573333,0.08939,0,,,
157.39,43.13,Female,-3.960426667,-25.27061,0,,,
182.04,76.31,Male,20.68957333,7.90939,1,,,
171.58,63.89,Male,10.22957333,-4.51061,1,,,
152.16,72.59,Female,-9.190426667,4.18939,0,,,
135.1,53.83,Female,-26.25042667,-14.57061,0,,,
142.13,53.33,Female,-19.22042667,-15.07061,0,,,
155.4,56.58,Female,-5.950426667,-11.82061,0,,,
178.95,103.14,Male,17.59957333,34.73939,1,,,
169.83,91.84,Male,8.479573333,23.43939,1,,,
175.77,59.8,Male,14.41957333,-8.60061,1,,,
149.79,57.99,Female,-11.56042667,-10.41061,0,,,
162.65,71.9,Female,1.299573333,3.49939,0,,,
149.72,67.36,Female,-11.63042667,-1.04061,0,,,
174.59,60.11,Male,13.23957333,-8.29061,1,,,
160.15,72.71,Male,-1.200426667,4.30939,1,,,
157.54,49.73,Male,-3.810426667,-18.67061,1,,,
177.98,80.79,Male,16.62957333,12.38939,1,,,
166.71,72.02,Male,5.359573333,3.61939,1,,,
165.14,86.62,Male,3.789573333,18.21939,1,,,
149.26,88.15,Female,-12.09042667,19.74939,0,,,
155.42,60.01,Female,-5.930426667,-8.39061,0,,,
150.2,66.95,Female,-11.15042667,-1.45061,0,,,
163.08,72.41,Female,1.729573333,4.00939,0,,,
171.12,70.76,Male,9.769573333,2.35939,1,,,
156.12,42.67,Female,-5.230426667,-25.73061,0,,,
193.06,42.11,Male,31.70957333,-26.29061,1,,,
161.03,58.15,Male,-0.320426667,-10.25061,1,,,
157.57,66.52,Male,-3.780426667,-1.88061,1,,,
163.5,37.84,Female,2.149573333,-30.56061,0,,,
138.21,63.31,Female,-23.14042667,-5.09061,0,,,
156.25,70.75,Female,-5.100426667,2.34939,0,,,
141.4,49.96,Female,-19.95042667,-18.44061,0,,,
157.67,69.14,Male,-3.680426667,0.73939,1,,,
154.06,98.67,Male,-7.290426667,30.26939,1,,,
189.54,69.71,Male,28.18957333,1.30939,1,,,
152.28,71.21,Male,-9.070426667,2.80939,1,,,
178.1,73.74,Male,16.74957333,5.33939,1,,,
188.96,90.96,Male,27.60957333,22.55939,1,,,
156.8,57.77,Female,-4.550426667,-10.63061,0,,,
151.63,62.21,Female,-9.720426667,-6.19061,0,,,
175.45,50.52,Male,14.09957333,-17.88061,1,,,
196.11,63.62,Male,34.75957333,-4.78061,1,,,
173.26,65.76,Male,11.90957333,-2.64061,1,,,
182.25,89.12,Male,20.89957333,20.71939,1,,,
185.28,86.39,Male,23.92957333,17.98939,1,,,
154.64,77,Female,-6.710426667,8.59939,0,,,
162.12,67.76,Female,0.769573333,-0.64061,0,,,
136.01,53.12,Female,-25.34042667,-15.28061,0,,,
177.55,54.27,Male,16.19957333,-14.13061,1,,,
140.62,66.88,Female,-20.73042667,-1.52061,0,,,
158.53,73.55,Female,-2.820426667,5.14939,0,,,
173.46,53.29,Male,12.10957333,-15.11061,1,,,
157.65,60.89,Female,-3.700426667,-7.51061,0,,,
147.25,53.27,Female,-14.10042667,-15.13061,0,,,
141.31,65.74,Female,-20.04042667,-2.66061,0,,,
179.53,79.24,Male,18.17957333,10.83939,1,,,
162.25,87.46,Male,0.899573333,19.05939,1,,,
171.9,88.18,Male,10.54957333,19.77939,1,,,
149.29,61.14,Female,-12.06042667,-7.26061,0,,,
149.6,50.84,Female,-11.75042667,-17.56061,0,,,
159.68,80.48,Female,-1.670426667,12.07939,0,,,
151.01,50.81,Female,-10.34042667,-17.59061,0,,,
174.17,102.25,Male,12.81957333,33.84939,1,,,
167.32,99.06,Male,5.969573333,30.65939,1,,,
134.6,74.57,Female,-26.75042667,6.16939,0,,,
148.31,67.79,Female,-13.04042667,-0.61061,0,,,
141.87,76.93,Female,-19.48042667,8.52939,0,,,
159.5,85.03,Female,-1.850426667,16.62939,0,,,
148.37,62.08,Female,-12.98042667,-6.32061,0,,,
161.83,79.84,Male,0.479573333,11.43939,1,,,
171,52.49,Male,9.649573333,-15.91061,1,,,
149.52,67.54,Female,-11.83042667,-0.86061,0,,,
155.06,70.51,Female,-6.290426667,2.10939,0,,,
135.5,71.46,Female,-25.85042667,3.05939,0,,,
135.8,56.39,Female,-25.55042667,-12.01061,0,,,
182.86,76.27,Male,21.50957333,7.86939,1,,,
178.14,80.12,Male,16.78957333,11.71939,1,,,
171.77,93.97,Male,10.41957333,25.56939,1,,,
148.75,43.26,Female,-12.60042667,-25.14061,0,,,
136.51,55.15,Female,-24.84042667,-13.25061,0,,,
131.43,62.21,Female,-29.92042667,-6.19061,0,,,
180.85,63.26,Male,19.49957333,-5.14061,1,,,
151.63,59.88,Female,-9.720426667,-8.52061,0,,,
154.42,75.35,Female,-6.930426667,6.94939,0,,,
133.28,57.54,Female,-28.07042667,-10.86061,0,,,
169.34,69.36,Male,7.989573333,0.95939,1,,,
165.69,82.91,Male,4.339573333,14.50939,1,,,
172.72,88.53,Male,11.36957333,20.12939,1,,,
170.44,50.36,Male,9.089573333,-18.04061,1,,,
170.81,41.76,Male,9.459573333,-26.64061,1,,,
166.55,65.14,Male,5.199573333,-3.26061,1,,,
155.8,74.14,Female,-5.550426667,5.73939,0,,,
151.05,92.23,Female,-10.30042667,23.82939,0,,,
142.53,53.32,Female,-18.82042667,-15.08061,0,,,
155.3,44.99,Female,-6.050426667,-23.41061,0,,,
154.55,55.49,Female,-6.800426667,-12.91061,0,,,
173,71.54,Male,11.64957333,3.13939,1,,,
175.51,51.4,Male,14.15957333,-17.00061,1,,,
172.35,67.7,Male,10.99957333,-0.70061,1,,,
167.55,56.36,Male,6.199573333,-12.04061,1,,,
161.23,52.3,Female,-0.120426667,-16.10061,0,,,
140.62,50.26,Female,-20.73042667,-18.14061,0,,,
142.37,84.38,Female,-18.98042667,15.97939,0,,,
168.09,61.37,Male,6.739573333,-7.03061,1,,,
156.23,85.74,Male,-5.120426667,17.33939,1,,,
140.52,66.78,Female,-20.83042667,-1.62061,0,,,
138.45,85.12,Female,-22.90042667,16.71939,0,,,
164.43,54.9,Female,3.079573333,-13.50061,0,,,
143.33,65.87,Female,-18.02042667,-2.53061,0,,,
145.96,52.52,Female,-15.39042667,-15.88061,0,,,
153.83,68.44,Female,-7.520426667,0.03939,0,,,
139.27,59.27,Female,-22.08042667,-9.13061,0,,,
151.55,82.1,Female,-9.800426667,13.69939,0,,,
173.22,67.86,Male,11.86957333,-0.54061,1,,,
169.5,83.96,Male,8.149573333,15.55939,1,,,
176.44,75.41,Male,15.08957333,7.00939,1,,,
163.37,58.71,Female,2.019573333,-9.69061,0,,,
147.27,73.64,Female,-14.08042667,5.23939,0,,,
142.66,45.85,Female,-18.69042667,-22.55061,0,,,
156.21,40.6,Female,-5.140426667,-27.80061,0,,,
144.44,64.88,Female,-16.91042667,-3.52061,0,,,
178.09,93.11,Male,16.73957333,24.70939,1,,,
186.9,81.29,Male,25.54957333,12.88939,1,,,
155.25,87.8,Female,-6.100426667,19.39939,0,,,
145.85,67.64,Female,-15.50042667,-0.76061,0,,,
141.14,75.46,Female,-20.21042667,7.05939,0,,,
150.34,48.77,Female,-11.01042667,-19.63061,0,,,
158.38,73.41,Male,-2.970426667,5.00939,1,,,
151.56,75.46,Female,-9.790426667,7.05939,0,,,
147.34,63.06,Female,-14.01042667,-5.34061,0,,,
144.29,59.55,Female,-17.06042667,-8.85061,0,,,
151.1,39.99,Female,-10.25042667,-28.41061,0,,,
188.86,49.85,Male,27.50957333,-18.55061,1,,,
147.3,53.61,Female,-14.05042667,-14.79061,0,,,
158.1,75.6,Male,-3.250426667,7.19939,1,,,
187.53,85.84,Male,26.17957333,17.43939,1,,,
155.62,76.82,Male,-5.730426667,8.41939,1,,,
176.48,64.8,Male,15.12957333,-3.60061,1,,,
153.65,62.93,Female,-7.700426667,-5.47061,0,,,
171.35,85.59,Female,9.999573333,17.18939,0,,,
180.6,99.77,Male,19.24957333,31.36939,1,,,
144.87,82.94,Female,-16.48042667,14.53939,0,,,
137.33,40.81,Female,-24.02042667,-27.59061,0,,,
175.78,57.71,Male,14.42957333,-10.69061,1,,,
164.57,59.26,Male,3.219573333,-9.14061,1,,,
162.94,94.85,Male,1.589573333,26.44939,1,,,
165.06,51.41,Male,3.709573333,-16.99061,1,,,
164.72,78.83,Male,3.369573333,10.42939,1,,,
140.45,43.77,Female,-20.90042667,-24.63061,0,,,
154.23,68.98,Female,-7.120426667,0.57939,0,,,
155.02,79.61,Female,-6.330426667,11.20939,0,,,
167.32,78.06,Male,5.969573333,9.65939,1,,,
163.14,69.95,Male,1.789573333,1.54939,1,,,
142.24,63.34,Female,-19.11042667,-5.06061,0,,,
170.91,80.03,Female,9.559573333,11.62939,0,,,
165.61,94.66,Male,4.259573333,26.25939,1,,,
162.55,73.56,Male,1.199573333,5.15939,1,,,
166.32,103.17,Male,4.969573333,34.76939,1,,,
146.83,46.41,Female,-14.52042667,-21.99061,0,,,
166.39,62.47,Female,5.039573333,-5.93061,0,,,
151.97,46.15,Female,-9.380426667,-22.25061,0,,,
142.25,66.03,Female,-19.10042667,-2.37061,0,,,
135.55,75.2,Female,-25.80042667,6.79939,0,,,
145.13,58.15,Female,-16.22042667,-10.25061,0,,,
141.76,63.19,Female,-19.59042667,-5.21061,0,,,
146.26,75.2,Female,-15.09042667,6.79939,0,,,
134.11,62.53,Female,-27.24042667,-5.87061,0,,,
159.7,53.67,Female,-1.650426667,-14.73061,0,,,
180.67,98.65,Male,19.31957333,30.24939,1,,,
163.02,53.42,Male,1.669573333,-14.98061,1,,,
165.25,76.28,Male,3.899573333,7.87939,1,,,
191.6,25.9,Male,30.24957333,-42.50061,1,,,
159.04,45.79,Male,-2.310426667,-22.61061,1,,,
201.68,62.71,Male,40.32957333,-5.69061,1,,,
171.82,79.04,Male,10.46957333,10.63939,1,,,
167.47,55.73,Male,6.119573333,-12.67061,1,,,
158.62,72.68,Female,-2.730426667,4.27939,0,,,
158.88,58.94,Female,-2.470426667,-9.46061,0,,,
128.9,60.13,Female,-32.45042667,-8.27061,0,,,
162.22,66.22,Male,0.869573333,-2.18061,1,,,
171.04,71.29,Male,9.689573333,2.88939,1,,,
162.81,68.77,Male,1.459573333,0.36939,1,,,
162.92,68.5,Female,1.569573333,0.09939,0,,,
167.78,43.55,Female,6.429573333,-24.85061,0,,,
156.01,55.11,Female,-5.340426667,-13.29061,0,,,
151.38,55.22,Male,-9.970426667,-13.18061,1,,,
164.77,89.64,Male,3.419573333,21.23939,1,,,
162.11,58.97,Male,0.759573333,-9.43061,1,,,
170,68.09,Male,8.649573333,-0.31061,1,,,
179.56,36.84,Male,18.20957333,-31.56061,1,,,
144.14,55.14,Female,-17.21042667,-13.26061,0,,,
145.57,55.44,Female,-15.78042667,-12.96061,0,,,
154.79,43.48,Female,-6.560426667,-24.92061,0,,,
137.64,71.28,Female,-23.71042667,2.87939,0,,,
144.42,73.92,Female,-16.93042667,5.51939,0,,,
167.61,93.11,Male,6.259573333,24.70939,1,,,
170.09,73.57,Male,8.739573333,5.16939,1,,,
178.82,73.48,Male,17.46957333,5.07939,1,,,
148.03,80.56,Female,-13.32042667,12.15939,0,,,
137.39,70.45,Female,-23.96042667,2.04939,0,,,
157.6,97.07,Male,-3.750426667,28.66939,1,,,
166.93,92.63,Male,5.579573333,24.22939,1,,,
175.43,62.63,Male,14.07957333,-5.77061,1,,,
147.51,77.15,Female,-13.84042667,8.74939,0,,,
194.9,85.58,Male,33.54957333,17.17939,1,,,
185.74,80.72,Male,24.38957333,12.31939,1,,,
171.88,104.68,Male,10.52957333,36.27939,1,,,
171.52,88.18,Male,10.16957333,19.77939,1,,,
175.84,64.61,Male,14.48957333,-3.79061,1,,,
142.82,73.05,Female,-18.53042667,4.64939,0,,,
143.76,41.2,Female,-17.59042667,-27.20061,0,,,
169.48,85.05,Male,8.129573333,16.64939,1,,,
171.22,86.87,Male,9.869573333,18.46939,1,,,
135.27,50.01,Female,-26.08042667,-18.39061,0,,,
143.44,77.64,Female,-17.91042667,9.23939,0,,,
137.22,72.57,Female,-24.13042667,4.16939,0,,,
145.59,72.69,Female,-15.76042667,4.28939,0,,,
137.34,65.37,Female,-24.01042667,-3.03061,0,,,
145.79,485,Female,-15.56042667,416.59939,0,,,
173.89,73.54,Male,12.53957333,5.13939,1,,,
184.25,67.23,Male,22.89957333,-1.17061,1,,,
158.17,67.14,Male,-3.180426667,-1.26061,1,,,
153.66,62.65,Female,-7.690426667,-5.75061,0,,,
156.71,53.83,Male,-4.640426667,-14.57061,1,,,
148.26,99.44,Male,-13.09042667,31.03939,1,,,
164,25.59,Male,2.649573333,-42.81061,1,,,
181.7,53.48,Male,20.34957333,-14.92061,1,,,
169.77,66.7,Male,8.419573333,-1.70061,1,,,
151.66,73.93,Female,-9.690426667,5.52939,0,,,
159.92,64.34,Female,-1.430426667,-4.06061,0,,,
139.38,43.42,Female,-21.97042667,-24.98061,0,,,
125.66,41.1,Female,-35.69042667,-27.30061,0,,,
154.02,62.68,Female,-7.330426667,-5.72061,0,,,
153.19,93.04,Male,-8.160426667,24.63939,1,,,
162.63,57.46,Male,1.279573333,-10.94061,1,,,
170.42,55,Male,9.069573333,-13.40061,1,,,
173.12,59.02,Male,11.76957333,-9.38061,1,,,
151.32,68.68,Female,-10.03042667,0.27939,0,,,
157.64,66.96,Female,-3.710426667,-1.44061,0,,,
160.2,56.64,Female,-1.150426667,-11.76061,0,,,
175.28,69.16,Male,13.92957333,0.75939,1,,,
161.33,89.77,Male,-0.020426667,21.36939,1,,,
168.55,51.02,Female,7.199573333,-17.38061,0,,,
140.38,72.03,Female,-20.97042667,3.62939,0,,,
164.7,57.95,Female,3.349573333,-10.45061,0,,,
133.82,59.25,Female,-27.53042667,-9.15061,0,,,
164.88,96.84,Male,3.529573333,28.43939,1,,,
166.15,73.02,Male,4.799573333,4.61939,1,,,
145.05,52.11,Female,-16.30042667,-16.29061,0,,,
150.47,49.8,Female,-10.88042667,-18.60061,0,,,
154.71,71.66,Female,-6.640426667,3.25939,0,,,
177.25,70.7,Male,15.89957333,2.29939,1,,,
179.06,69.35,Male,17.70957333,0.94939,1,,,
187.79,62.8,Male,26.43957333,-5.60061,1,,,
